Time,Open,High,Low,Close,Volume,VWAP
1593618360,3.56,3.56,3.56,3.56,6.0,3.658349
1593618420,3.59,3.6,3.59,3.6,46.0,3.657802
1593618480,3.6,3.6,3.58,3.58,200.0,3.655493
1593618540,3.58,3.6,3.58,3.6,37.0,3.655038
1593618600,3.59,3.6,3.59,3.6,109.0,3.654026
1593618660,3.6,3.61,3.6,3.61,20.0,3.653872
1593618720,3.6,3.6,3.6,3.6,11.0,3.653774
1593618780,3.63,3.63,3.63,3.63,2.0,3.653766
1593618900,3.63,3.65,3.63,3.65,11.0,3.653726
1593619020,3.63,3.63,3.59,3.59,11.0,3.653677
1593619200,3.62,3.62,3.59,3.59,11.0,3.653567
1593619260,3.61,3.61,3.61,3.61,10.0,3.653495
1593619560,3.66,3.66,3.66,3.66,12.0,3.653508
1593619620,3.67,3.67,3.67,3.67,1.0,3.653511
1593619740,3.64,3.67,3.64,3.67,6.0,3.653502
1593619860,3.63,3.64,3.63,3.64,129.0,3.653103
1593619920,3.65,3.65,3.65,3.65,4.0,3.653101
1593619980,3.66,3.67,3.66,3.67,6.0,3.653116
1593620040,3.68,3.68,3.68,3.68,4.0,3.653133
1593620100,3.66,3.66,3.66,3.66,2.0,3.653135
1593620160,3.68,3.68,3.68,3.68,1.0,3.65314
1593620220,3.69,3.73,3.69,3.73,164.0,3.654101
1593620280,3.74,3.78,3.74,3.78,187.0,3.657156
1593620340,3.79,3.81,3.79,3.81,2.0,3.657199
1593620400,3.79,3.79,3.79,3.79,11.0,3.65742
1593620460,3.79,3.79,3.79,3.79,2.0,3.65746
1593620520,3.79,3.79,3.79,3.79,5.0,3.65756
1593620580,3.79,3.79,3.79,3.79,12.0,3.657799
1593620640,3.78,3.78,3.78,3.78,1.0,3.657817
1593620760,3.8,3.85,3.8,3.85,7.0,3.657991
1593621000,3.79,3.79,3.79,3.79,1.0,3.658011
1593621060,3.82,3.82,3.82,3.82,2.0,3.65806
1593621120,3.85,3.85,3.85,3.85,5.0,3.658204
1593621420,3.84,3.84,3.84,3.84,20.0,3.658748
1593621480,3.88,3.96,3.88,3.95,31.0,3.660064
1593621540,3.96,3.97,3.96,3.97,184.0,3.668298
1593621600,3.96,3.98,3.96,3.96,26.0,3.669397
1593621660,3.95,3.95,3.93,3.94,34.0,3.67076
1593621780,3.92,3.92,3.92,3.92,22.0,3.671546
1593621840,3.86,3.87,3.86,3.87,3.0,3.671628
1593621900,3.83,3.83,3.83,3.83,10.0,3.671855
1593621960,3.76,3.76,3.76,3.76,50.0,3.672481
1593622020,3.85,3.86,3.85,3.86,13.0,3.67282
1593622080,3.83,3.88,3.83,3.86,18.0,3.673239
1593622140,3.81,3.81,3.76,3.76,5.0,3.673308
1593622200,3.74,3.74,3.74,3.74,3.0,3.673336
1593622380,3.64,3.66,3.64,3.66,25.0,3.673227
1593622440,3.64,3.64,3.63,3.63,70.0,3.672889
1593622500,3.76,3.76,3.76,3.76,8.0,3.672986
1593622560,3.8,3.8,3.68,3.68,6.0,3.673048
1593622680,3.71,3.71,3.71,3.71,5.0,3.673073
1593622860,3.68,3.68,3.68,3.68,7.0,3.67308
1593622980,3.67,3.67,3.62,3.64,111.0,3.672345
1593623100,3.69,3.69,3.69,3.69,1.0,3.672348
1593623160,3.7,3.7,3.7,3.7,4.0,3.672363
1593623400,3.62,3.62,3.6,3.6,68.0,3.671751
1593623700,3.64,3.64,3.64,3.64,2.0,3.671742
1593623820,3.65,3.66,3.65,3.66,6.0,3.671731
1593624120,3.64,3.64,3.64,3.64,1.0,3.671727
1593624240,3.73,3.75,3.73,3.75,12.0,3.671824
1593624420,3.73,3.73,3.73,3.73,1.0,3.671832
1593624540,3.72,3.72,3.72,3.72,2.0,3.671845
1593624720,3.73,3.73,3.69,3.69,9.0,3.67191
1593624840,3.67,3.67,3.67,3.67,1.0,3.67191
1593624900,3.7,3.7,3.7,3.7,5.0,3.671929
1593625080,3.71,3.71,3.71,3.71,4.0,3.671949
1593625140,3.76,3.76,3.76,3.76,15.0,3.672127
1593625200,3.71,3.71,3.71,3.71,16.0,3.672208
1593625320,3.63,3.63,3.62,3.62,20.0,3.672082
1593625380,3.64,3.66,3.64,3.66,8.0,3.67205
1593625560,3.61,3.61,3.61,3.61,3.0,3.672025
1593625620,3.6,3.6,3.6,3.6,7.0,3.671958
1593625800,3.59,3.6,3.57,3.57,16.0,3.671786
1593625860,3.65,3.65,3.65,3.65,1.0,3.671783
1593625980,3.7,3.7,3.7,3.7,1.0,3.671787
1593626340,3.67,3.67,3.67,3.67,30.0,3.67178
1593626400,3.67,3.67,3.65,3.65,2.0,3.671777
1593626460,3.74,3.75,3.74,3.75,2.0,3.671796
1593626640,3.8,3.8,3.8,3.8,2.0,3.67183
1593626700,3.79,3.79,3.72,3.73,130.0,3.673494
1593626760,3.76,3.76,3.75,3.75,11.0,3.673605
1593626880,3.73,3.73,3.73,3.73,5.0,3.673642
1593626940,3.85,3.85,3.85,3.85,201.0,3.67813
1593627000,3.83,3.83,3.83,3.83,1.0,3.67815
1593627060,3.75,3.78,3.75,3.78,30.0,3.678497
1593627180,3.8,3.8,3.8,3.8,13.0,3.678696
1593627240,3.8,3.8,3.8,3.8,5.0,3.678772
1593627360,3.84,3.84,3.84,3.84,1.0,3.678793
1593627720,3.79,3.79,3.78,3.78,2.0,3.678819
1593627840,3.72,3.73,3.72,3.73,152.0,3.679598
1593627960,3.75,3.75,3.75,3.75,1.0,3.679607
1593628080,3.77,3.77,3.77,3.77,1.0,3.679618
1593628200,3.75,3.8,3.75,3.8,33.0,3.680094
1593628260,3.8,3.82,3.8,3.82,30.0,3.680546
1593628440,3.73,3.73,3.64,3.66,38.0,3.680568
1593628500,3.69,3.69,3.62,3.62,53.0,3.680478
1593628560,3.6,3.62,3.6,3.62,25.0,3.680237
1593628620,3.62,3.62,3.62,3.62,10.0,3.680165
1593628680,3.68,3.68,3.67,3.67,11.0,3.680162
1593628860,3.69,3.69,3.69,3.69,1.0,3.680163
1593628920,3.69,3.69,3.69,3.69,2.0,3.680166
1593628980,3.69,3.69,3.69,3.69,1.0,3.680167
1593629040,3.58,3.58,3.58,3.58,1.0,3.680155
1593629100,3.58,3.58,3.58,3.58,1.0,3.680143
1593629220,3.66,3.66,3.66,3.66,20.0,3.680094
1593629400,3.62,3.67,3.62,3.67,34.0,3.680046
1593629580,3.7,3.7,3.7,3.7,1.0,3.680049
1593629640,3.68,3.69,3.68,3.69,10.0,3.680054
1593629760,3.74,3.74,3.74,3.74,1.0,3.680062
1593629820,3.75,3.76,3.75,3.76,4.0,3.680099
1593629880,3.78,3.78,3.77,3.77,103.0,3.681239
1593629940,3.75,3.75,3.75,3.75,7.0,3.681295
1593630000,3.76,3.76,3.72,3.72,22.0,3.681432
1593630120,3.77,3.77,3.76,3.76,19.0,3.681608
1593630240,3.85,3.89,3.85,3.89,11.0,3.681858
1593630300,3.89,3.92,3.89,3.9,248.0,3.688277
1593630360,3.93,3.93,3.93,3.93,3.0,3.688359
1593630420,3.9,3.91,3.9,3.91,2.0,3.688409
1593630480,3.92,3.92,3.92,3.92,4.0,3.688514
1593630600,3.89,3.89,3.89,3.89,2.0,3.68856
1593630660,3.91,3.91,3.9,3.9,98.0,3.690987
1593630720,3.87,3.87,3.87,3.87,5.0,3.691088
1593630780,3.78,3.8,3.78,3.8,225.0,3.693286
1593630840,3.84,3.86,3.84,3.86,13.0,3.693497
1593630960,3.84,3.84,3.84,3.84,3.0,3.693545
1593631020,3.79,3.79,3.79,3.79,10.0,3.69365
1593631200,3.84,3.84,3.84,3.84,11.0,3.693826
1593631260,3.9,3.9,3.9,3.9,4.0,3.693916
1593631320,3.91,3.91,3.9,3.9,11.0,3.694174
1593631380,3.9,3.9,3.87,3.88,16.0,3.694493
1593631440,3.95,3.95,3.95,3.95,3.0,3.694576
1593631500,3.97,4.02,3.97,3.99,85.0,3.697376
1593631560,3.99,3.99,3.99,3.99,1.0,3.697407
1593631620,4.04,4.04,4.03,4.03,20.0,3.698133
1593631680,4.03,4.03,4.02,4.02,6.0,3.698342
1593631740,4.03,4.03,3.97,3.97,144.0,3.702808
1593631800,3.99,4.0,3.98,3.98,42.0,3.704087
1593631860,3.91,3.92,3.88,3.92,30.0,3.704669
1593631920,3.95,3.95,3.95,3.95,2.0,3.704721
1593631980,4.03,4.04,4.01,4.01,18.0,3.705336
1593632040,4.02,4.05,4.02,4.02,30.0,3.706385
1593632100,3.93,3.96,3.93,3.96,33.0,3.707162
1593632160,3.9,3.9,3.85,3.86,13.0,3.707376
1593632280,3.91,3.92,3.9,3.92,35.0,3.708139
1593632400,3.93,3.97,3.93,3.97,7.0,3.708308
1593632460,4.0,4.0,4.0,4.0,2.0,3.708368
1593632520,4.02,4.02,4.02,4.02,1.0,3.7084
1593632640,3.93,3.94,3.9,3.94,21.0,3.708881
1593632700,3.86,3.95,3.86,3.95,5.0,3.708976
1593632760,4.0,4.01,4.0,4.01,8.0,3.709221
1593632820,4.03,4.04,4.03,4.04,9.0,3.709523
1593632880,3.98,4.01,3.98,4.01,13.0,3.709887
1593632940,4.01,4.07,4.01,4.07,51.0,3.711691
1593633000,3.91,3.91,3.89,3.89,7.0,3.711829
1593633060,3.76,3.77,3.72,3.77,23.0,3.711918
1593633120,3.82,3.84,3.82,3.84,40.0,3.71239
1593633180,3.78,3.78,3.77,3.77,2.0,3.712402
1593633240,3.72,3.72,3.7,3.7,7.0,3.712395
1593633300,3.67,3.67,3.6,3.6,126.0,3.711581
1593633360,3.55,3.55,3.53,3.53,2.0,3.711546
1593633420,3.53,3.56,3.51,3.56,7.0,3.711418
1593633480,3.53,3.53,3.46,3.48,120.0,3.708655
1593633540,3.55,3.55,3.5,3.53,47.0,3.707897
1593633600,3.46,3.46,3.44,3.44,22.0,3.70732
1593633840,3.48,3.48,3.48,3.48,9.0,3.707119
1593634020,3.51,3.51,3.48,3.48,20.0,3.706704
1593634200,3.49,3.49,3.49,3.49,17.0,3.706343
1593634320,3.48,3.5,3.48,3.5,2.0,3.706301
1593634440,3.46,3.46,3.46,3.46,1.0,3.706277
1593696600,4.91,5.06,4.87,4.9,241.0,4.915103
1593696660,4.89,5.03,4.85,5.01,60.0,4.915415
1593696720,5.04,5.1,4.97,5.1,167.0,4.958119
1593696780,5.09,5.15,5.07,5.15,152.0,4.999774
1593696840,5.2,5.25,5.17,5.22,701.0,5.101748
1593696900,5.21,5.34,5.21,5.32,121.0,5.117808
1593696960,5.33,5.4,5.2,5.2,344.0,5.155179
1593697020,5.23,5.23,5.1,5.1,171.0,5.155728
1593697080,5.1,5.1,4.97,5.0,104.0,5.149136
1593697140,5.02,5.2,5.02,5.2,630.0,5.137729
1593697200,5.17,5.2,5.16,5.17,175.0,5.14106
1593697260,5.23,5.23,5.19,5.22,79.0,5.142485
1593697320,5.23,5.23,5.19,5.2,135.0,5.145331
1593697380,5.19,5.22,5.15,5.2,36.0,5.145684
1593697440,5.2,5.26,5.2,5.2,96.0,5.14764
1593697500,5.25,5.26,5.2,5.2,65.0,5.148986
1593697560,5.23,5.33,5.23,5.31,67.0,5.151659
1593697620,5.34,5.4,5.34,5.37,68.0,5.15597
1593697680,5.4,5.45,5.33,5.37,96.0,5.16334
1593697740,5.39,5.39,5.36,5.38,78.0,5.168047
1593697800,5.39,5.45,5.38,5.42,57.0,5.171696
1593697860,5.42,5.42,5.36,5.36,103.0,5.177861
1593697920,5.37,5.42,5.37,5.37,141.0,5.185037
1593697980,5.38,5.38,5.31,5.32,226.0,5.192793
1593698040,5.3,5.33,5.28,5.28,82.0,5.195005
1593698160,5.33,5.44,5.33,5.44,38.0,5.196732
1593698220,5.43,5.51,5.43,5.5,53.0,5.200235
1593698280,5.51,5.52,5.47,5.52,80.0,5.205856
1593698340,5.53,5.53,5.48,5.48,143.0,5.215941
1593698400,5.5,5.6,5.38,5.43,192.0,5.228819
1593698460,5.5,5.55,5.42,5.53,135.0,5.23458
1593698520,5.51,5.68,5.51,5.64,50.0,5.238706
1593698580,5.61,5.62,5.56,5.56,18.0,5.240002
1593698640,5.56,5.6,5.56,5.56,63.0,5.244076
1593698700,5.54,5.58,5.54,5.54,7.0,5.244511
1593698760,5.58,5.63,5.57,5.57,14.0,5.245525
1593698820,5.57,5.57,5.51,5.51,18.0,5.246552
1593698880,5.52,5.52,5.47,5.47,6.0,5.246845
1593698940,5.45,5.5,5.45,5.5,66.0,5.24956
1593699000,5.49,5.49,5.45,5.47,8.0,5.249911
1593699060,5.46,5.46,5.38,5.38,4.0,5.250049
1593699120,5.35,5.35,5.2,5.2,41.0,5.250339
1593699180,5.2,5.23,5.12,5.12,11.0,5.250206
1593699240,5.11,5.16,5.1,5.15,537.0,5.237015
1593699300,5.19,5.27,5.19,5.25,173.0,5.236474
1593699360,5.33,5.33,5.33,5.33,1.0,5.23649
1593699420,5.36,5.38,5.33,5.35,64.0,5.237747
1593699480,5.3,5.32,5.3,5.32,3.0,5.237785
1593699540,5.25,5.3,5.25,5.26,107.0,5.23884
1593699600,5.29,5.29,5.25,5.25,21.0,5.238948
1593699660,5.24,5.25,5.21,5.24,28.0,5.238831
1593699720,5.16,5.16,5.04,5.09,67.0,5.237136
1593699780,5.12,5.13,5.12,5.13,3.0,5.237082
1593699840,5.05,5.06,5.0,5.0,35.0,5.235759
1593699900,5.0,5.02,5.0,5.0,22.0,5.234931
1593699960,5.0,5.0,4.99,4.99,22.0,5.234069
1593700020,4.95,5.0,4.95,4.97,15.0,5.23344
1593700080,4.88,4.88,4.75,4.82,58.0,5.229553
1593700140,4.75,4.75,4.7,4.73,49.0,5.225727
1593700200,4.7,4.83,4.7,4.83,81.0,5.220611
1593700260,4.82,4.86,4.82,4.83,184.0,5.210158
1593700320,4.81,4.81,4.73,4.79,39.0,5.20775
1593700380,4.75,4.76,4.75,4.76,4.0,5.207478
1593700440,4.67,4.71,4.6,4.71,106.0,5.198856
1593700500,4.69,4.82,4.69,4.82,147.0,5.190124
1593700560,4.8,4.84,4.8,4.84,28.0,5.188585
1593700620,4.84,4.84,4.79,4.79,8.0,5.18814
1593700680,4.83,4.83,4.79,4.83,25.0,5.186731
1593700740,4.84,4.84,4.84,4.84,2.0,5.186631
1593700800,4.88,4.91,4.87,4.88,57.0,5.184257
1593700860,4.84,4.92,4.83,4.91,198.0,5.175073
1593700920,4.91,4.92,4.88,4.92,53.0,5.173067
1593700980,4.93,4.95,4.93,4.94,42.0,5.171718
1593701040,4.93,4.93,4.91,4.93,20.0,5.171032
1593701100,4.92,4.92,4.89,4.9,93.0,5.16768
1593701160,4.9,4.9,4.89,4.89,47.0,5.165941
1593701220,4.9,4.9,4.86,4.87,32.0,5.164697
1593701280,4.8,4.82,4.7,4.7,225.0,5.153844
1593701340,4.73,4.83,4.72,4.74,134.0,5.147907
1593701400,4.72,4.73,4.72,4.73,7.0,5.147535
1593701460,4.73,4.73,4.5,4.53,64.0,5.143202
1593701520,4.53,4.53,4.47,4.47,26.0,5.141187
1593701580,4.45,4.55,4.45,4.55,43.0,5.137767
1593701640,4.56,4.56,4.48,4.5,79.0,5.131748
1593701700,4.5,4.5,4.5,4.5,257.0,5.112299
1593701760,4.5,4.5,4.5,4.5,12.0,5.111421
1593701820,4.49,4.49,4.38,4.38,12.0,5.110458
1593701880,4.44,4.44,4.43,4.43,15.0,5.109242
1593701940,4.45,4.5,4.45,4.45,75.0,5.103575
1593702000,4.34,4.44,4.34,4.38,52.0,5.099156
1593702060,4.37,4.37,4.37,4.37,65.0,5.093632
1593702120,4.45,4.45,4.3,4.35,284.0,5.071264
1593702180,4.22,4.22,4.22,4.22,5.0,5.070784
1593702240,4.23,4.31,4.23,4.31,95.0,5.062258
1593702300,4.4,4.43,4.39,4.41,123.0,5.053384
1593702360,4.43,4.45,4.43,4.45,11.0,5.052632
1593702420,4.39,4.42,4.39,4.42,42.0,5.049641
1593702480,4.44,4.44,4.4,4.42,67.0,5.045057
1593702540,4.38,4.38,4.31,4.35,20.0,5.043487
1593702600,4.2,4.2,4.18,4.18,11.0,5.042461
1593702660,4.3,4.31,4.3,4.3,63.0,5.037433
1593702720,4.29,4.29,4.29,4.29,53.0,5.033197
1593702780,4.2,4.2,4.18,4.18,11.0,5.032197
1593702840,4.26,4.26,4.14,4.14,32.0,5.029548
1593702900,4.18,4.18,4.07,4.07,85.0,5.021717
1593702960,4.07,4.13,4.07,4.13,28.0,5.018888
1593703020,4.15,4.24,4.15,4.24,12.0,5.01794
1593703080,4.24,4.24,4.24,4.24,5.0,5.017532
1593703140,4.26,4.31,4.26,4.31,9.0,5.01684
1593703200,4.31,4.31,4.31,4.31,1.0,5.016765
1593703320,4.31,4.31,4.3,4.3,200.0,5.002103
1593703380,4.34,4.34,4.34,4.34,1.0,5.002035
1593703440,4.34,4.34,4.3,4.3,136.0,4.99269
1593703500,4.35,4.35,4.3,4.3,3.0,4.992489
1593703560,4.29,4.29,4.29,4.29,200.0,4.978546
1593703620,4.25,4.25,4.22,4.24,9.0,4.977887
1593703680,4.25,4.25,4.25,4.25,6.0,4.977455
1593703740,4.22,4.26,4.22,4.26,12.0,4.976595
1593703800,4.35,4.35,4.35,4.35,1.0,4.976533
1593703860,4.4,4.42,4.36,4.36,207.0,4.964184
1593703920,4.43,4.5,4.43,4.5,13.0,4.96353
1593703980,4.48,4.51,4.46,4.51,76.0,4.960075
1593704040,4.52,4.53,4.51,4.53,30.0,4.958808
1593704100,4.5,4.5,4.48,4.48,6.0,4.958542
1593704160,4.5,4.5,4.49,4.49,3.0,4.958408
1593704220,4.5,4.5,4.5,4.5,77.0,4.955052
1593704280,4.51,4.52,4.5,4.51,25.0,4.953996
1593704340,4.49,4.49,4.49,4.49,12.0,4.953469
1593704400,4.53,4.53,4.53,4.53,2.0,4.953388
1593704460,4.54,4.55,4.54,4.55,48.0,4.951518
1593704520,4.57,4.58,4.55,4.55,25.0,4.950621
1593704580,4.56,4.57,4.55,4.57,9.0,4.950288
1593704640,4.62,4.66,4.61,4.66,127.0,4.946733
1593704700,4.63,4.64,4.63,4.64,40.0,4.945565
1593704760,4.64,4.65,4.64,4.65,13.0,4.945205
1593704820,4.63,4.63,4.63,4.63,1.0,4.945176
1593704880,4.64,4.64,4.64,4.64,10.0,4.944894
1593704940,4.66,4.66,4.62,4.62,6.0,4.944722
1593705000,4.65,4.65,4.59,4.59,14.0,4.944281
1593705060,4.57,4.57,4.54,4.55,49.0,4.942544
1593705120,4.52,4.52,4.51,4.51,5.0,4.94235
1593705180,4.48,4.52,4.48,4.52,33.0,4.941044
1593705240,4.55,4.56,4.55,4.56,3.0,4.940938
1593705300,4.63,4.65,4.63,4.65,20.0,4.940389
1593705420,4.54,4.54,4.52,4.52,25.0,4.939469
1593705480,4.53,4.53,4.5,4.5,215.0,4.931567
1593705540,4.51,4.51,4.51,4.51,2.0,4.931491
1593705600,4.43,4.44,4.39,4.39,9.0,4.931082
1593705660,4.4,4.4,4.4,4.4,337.0,4.915581
1593705720,4.44,4.44,4.3,4.3,54.0,4.913331
1593705780,4.28,4.28,4.25,4.25,33.0,4.911457
1593705900,4.31,4.33,4.31,4.33,39.0,4.909513
1593705960,4.39,4.39,4.39,4.39,1.0,4.909468
1593706020,4.38,4.38,4.37,4.37,4.0,4.909284
1593706080,4.36,4.36,4.33,4.34,23.0,4.90818
1593706140,4.33,4.33,4.33,4.33,2.0,4.908081
1593706200,4.42,4.42,4.42,4.42,2.0,4.907998
1593706260,4.42,4.45,4.42,4.45,58.0,4.905724
1593706380,4.48,4.48,4.48,4.48,1.0,4.905688
1593706440,4.43,4.43,4.43,4.43,100.0,4.901678
1593706560,4.28,4.28,4.28,4.28,7.0,4.901311
1593706620,4.3,4.34,4.3,4.34,145.0,4.894471
1593706740,4.43,4.45,4.43,4.45,29.0,4.893356
1593706980,4.43,4.43,4.43,4.43,106.0,4.889313
1593707040,4.43,4.43,4.43,4.43,30.0,4.888182
1593707160,4.38,4.4,4.35,4.4,13.0,4.887627
1593707340,4.45,4.49,4.45,4.49,46.0,4.886047
1593707460,4.47,4.47,4.47,4.47,3.0,4.885945
1593707520,4.41,4.41,4.41,4.41,10.0,4.885557
1593707580,4.45,4.45,4.45,4.45,2.0,4.885486
1593707640,4.45,4.46,4.45,4.46,39.0,4.884106
1593707700,4.45,4.45,4.44,4.44,40.0,4.882677
1593707820,4.37,4.37,4.34,4.34,12.0,4.882154
1593707880,4.42,4.42,4.42,4.42,3.0,4.882042
1593707940,4.5,4.5,4.5,4.5,10.0,4.881733
1593708120,4.44,4.44,4.44,4.44,10.0,4.881376
1593708180,4.45,4.45,4.45,4.45,3.0,4.881271
1593708240,4.44,4.45,4.43,4.43,8.0,4.880982
1593708300,4.46,4.46,4.44,4.45,6.0,4.880775
1593708360,4.46,4.48,4.43,4.43,37.0,4.879521
1593708480,4.5,4.5,4.5,4.5,2.0,4.879459
1593708540,4.49,4.49,4.48,4.49,4.0,4.879333
1593708600,4.49,4.53,4.48,4.52,59.0,4.877644
1593708660,4.55,4.55,4.51,4.51,6.0,4.877478
1593708720,4.5,4.51,4.46,4.46,531.0,4.862019
1593708780,4.45,4.45,4.42,4.44,11.0,4.861666
1593708840,4.42,4.42,4.38,4.38,178.0,4.855515
1593708900,4.46,4.46,4.42,4.42,25.0,4.854695
1593709020,4.44,4.44,4.44,4.44,2.0,4.854632
1593709080,4.42,4.42,4.37,4.37,2.0,4.854563
1593709140,4.45,4.49,4.45,4.49,11.0,4.854257
1593709200,4.4,4.4,4.4,4.4,3.0,4.854155
1593709260,4.45,4.45,4.37,4.37,15.0,4.853638
1593709380,4.42,4.42,4.42,4.42,2.0,4.853572
1593709440,4.42,4.42,4.42,4.42,1.0,4.85354
1593709500,4.41,4.41,4.41,4.41,6.0,4.853339
1593709620,4.43,4.43,4.43,4.43,30.0,4.852385
1593709800,4.4,4.4,4.4,4.4,10.0,4.852045
1593710100,4.34,4.34,4.34,4.34,4.0,4.851892
1593710220,4.4,4.4,4.4,4.4,29.0,4.85091
1593710280,4.39,4.39,4.39,4.39,7.0,4.850669
1593710400,4.37,4.37,4.37,4.37,40.0,4.849234
1593710580,4.4,4.4,4.38,4.38,5.0,4.849061
1593710640,4.43,4.43,4.43,4.43,29.0,4.848156
1593710940,4.37,4.37,4.37,4.37,20.0,4.847446
1593711000,4.4,4.41,4.4,4.41,2.0,4.84738
1593711060,4.4,4.42,4.4,4.42,3.0,4.847283
1593711120,4.41,4.41,4.41,4.41,3.0,4.847186
1593711180,4.4,4.4,4.4,4.4,1.0,4.847152
1593711300,4.42,4.42,4.42,4.42,29.0,4.846234
1593711360,4.42,4.42,4.42,4.42,1.0,4.846203
1593711420,4.44,4.44,4.41,4.41,413.0,4.833267
1593711480,4.4,4.4,4.39,4.39,22.0,4.832568
1593711540,4.45,4.45,4.45,4.45,20.0,4.83202
1593711600,4.45,4.45,4.44,4.44,711.0,4.813007
1593711720,4.44,4.44,4.44,4.44,1.0,4.812981
1593711780,4.47,4.49,4.46,4.49,54.0,4.81174
1593711840,4.5,4.52,4.5,4.5,37.0,4.810959
1593711900,4.53,4.53,4.48,4.48,431.0,4.80186
1593711960,4.54,4.54,4.52,4.52,10.0,4.801676
1593712080,4.55,4.59,4.55,4.58,227.0,4.798147
1593712140,4.6,4.6,4.6,4.6,21.0,4.797877
1593712260,4.62,4.62,4.6,4.61,35.0,4.797459
1593712320,4.64,4.64,4.64,4.64,54.0,4.796912
1593712380,4.61,4.61,4.59,4.6,24.0,4.796619
1593712440,4.6,4.6,4.59,4.6,33.0,4.796201
1593712500,4.6,4.6,4.6,4.6,79.0,4.795211
1593712560,4.57,4.57,4.5,4.52,7.0,4.795093
1593712620,4.44,4.44,4.43,4.43,60.0,4.793731
1593712680,4.43,4.45,4.43,4.45,5.0,4.793616
1593712800,4.4,4.45,4.39,4.45,12.0,4.793319
1593712860,4.46,4.46,4.46,4.46,14.0,4.793023
1593712920,4.34,4.39,4.34,4.38,440.0,4.782011
1593712980,4.4,4.4,4.4,4.4,11.0,4.781752
1593713040,4.4,4.4,4.4,4.4,2.0,4.781705
1593713100,4.39,4.4,4.39,4.4,40.0,4.780759
1593713160,4.42,4.43,4.42,4.43,2.0,4.780715
1593713280,4.43,4.44,4.43,4.44,42.0,4.779822
1593713340,4.41,4.41,4.41,4.41,10.0,4.779595
1593713400,4.42,4.42,4.42,4.42,10.0,4.779375
1593713460,4.44,4.44,4.44,4.44,1.0,4.779354
1593713520,4.45,4.45,4.45,4.45,1.0,4.779334
1593713640,4.43,4.43,4.43,4.43,23.0,4.778843
1593713820,4.43,4.44,4.43,4.44,31.0,4.778183
1593713940,4.45,4.45,4.45,4.45,4.0,4.778103
1593714120,4.48,4.55,4.48,4.55,18.0,4.777811
1593714180,4.58,4.58,4.58,4.58,5.0,4.777751
1593714240,4.56,4.59,4.56,4.59,30.0,4.777355
1593714300,4.59,4.59,4.59,4.59,20.0,4.777128
1593714360,4.55,4.55,4.54,4.55,14.0,4.776933
1593714420,4.58,4.6,4.58,4.6,9.0,4.776832
1593714540,4.61,4.61,4.59,4.59,44.0,4.776386
1593714660,4.65,4.65,4.65,4.65,2.0,4.776371
1593714720,4.66,4.71,4.66,4.71,25.0,4.776203
1593714780,4.73,4.73,4.72,4.72,11.0,4.776172
1593714840,4.71,4.71,4.71,4.71,10.0,4.776132
1593714900,4.69,4.7,4.69,4.7,21.0,4.776023
1593714960,4.7,4.7,4.7,4.7,3.0,4.77601
1593715020,4.71,4.75,4.71,4.75,34.0,4.775887
1593715080,4.75,4.75,4.75,4.75,1.0,4.775885
1593715200,4.73,4.73,4.71,4.71,21.0,4.775826
1593715320,4.65,4.65,4.59,4.59,60.0,4.775245
1593715380,4.64,4.65,4.64,4.65,25.0,4.775043
1593715440,4.64,4.65,4.63,4.65,21.0,4.77487
1593715500,4.63,4.63,4.62,4.62,3.0,4.774843
1593715560,4.65,4.65,4.64,4.64,25.0,4.774644
1593715620,4.63,4.64,4.63,4.64,27.0,4.774413
1593715680,4.64,4.64,4.64,4.64,29.0,4.774182
1593715740,4.63,4.68,4.63,4.68,22.0,4.774056
1593715800,4.67,4.68,4.67,4.67,58.0,4.773726
1593715860,4.67,4.68,4.67,4.68,4.0,4.773703
1593715920,4.65,4.75,4.65,4.75,9.0,4.773652
1593715980,4.76,4.76,4.68,4.68,49.0,4.77353
1593716040,4.64,4.64,4.6,4.6,39.0,4.773156
1593716100,4.65,4.65,4.61,4.64,34.0,4.772857
1593716160,4.59,4.59,4.59,4.59,15.0,4.772696
1593716340,4.59,4.64,4.59,4.62,8.0,4.772617
1593716400,4.63,4.65,4.63,4.65,11.0,4.772527
1593716460,4.56,4.56,4.56,4.56,15.0,4.77234
1593716520,4.48,4.56,4.48,4.56,21.0,4.772075
1593716580,4.53,4.53,4.53,4.53,1.0,4.772061
1593716640,4.46,4.46,4.46,4.46,3.0,4.772006
1593716700,4.48,4.48,4.48,4.48,30.0,4.771496
1593716760,4.48,4.48,4.48,4.48,100.0,4.769807
1593716880,4.49,4.49,4.45,4.45,2.0,4.769772
1593716940,4.47,4.47,4.47,4.47,1.0,4.769754
1593717000,4.45,4.47,4.4,4.4,28.0,4.76923
1593717060,4.39,4.42,4.38,4.38,14.0,4.768923
1593717120,4.36,4.36,4.34,4.35,311.0,4.761361
1593717180,4.38,4.38,4.38,4.38,5.0,4.761253
1593717240,4.34,4.36,4.34,4.34,144.0,4.757936
1593717300,4.37,4.37,4.37,4.37,29.0,4.757303
1593717360,4.37,4.38,4.37,4.38,5.0,4.757196
1593717420,4.36,4.36,4.36,4.36,2.0,4.757151
1593717540,4.37,4.37,4.37,4.37,25.0,4.756608
1593717660,4.4,4.4,4.4,4.4,1.0,4.756588
