Time,Open,High,Low,Close,Volume,VWAP
2020-07-09 08:31:00,3.02,3.03,2.93,2.93,55.0,3.734658
2020-07-09 08:32:00,2.89,2.94,2.89,2.94,11.0,3.7341559999999996
2020-07-09 08:33:00,2.97,2.98,2.95,2.98,15.0,3.7335339999999997
2020-07-09 08:34:00,2.99,3.05,2.96,2.96,78.0,3.730435
2020-07-09 08:35:00,3.05,3.05,2.96,3.01,34.0,3.729064
2020-07-09 08:36:00,3.01,3.1,2.97,3.1,63.0,3.7267
2020-07-09 08:37:00,3.1,3.1,3.04,3.04,31.0,3.72559
2020-07-09 08:38:00,3.03,3.04,3.0,3.04,50.0,3.723733
2020-07-09 08:39:00,2.98,3.03,2.96,3.02,75.0,3.7207589999999997
2020-07-09 08:40:00,3.02,3.02,2.97,2.97,33.0,3.719444
2020-07-09 08:41:00,2.99,2.99,2.93,2.93,21.0,3.718575
2020-07-09 08:42:00,2.91,2.91,2.82,2.82,72.0,3.715429
2020-07-09 08:43:00,2.79,2.82,2.76,2.81,44.0,3.7133190000000003
2020-07-09 08:44:00,2.86,2.87,2.86,2.87,1056.0,3.6687190000000003
2020-07-09 08:45:00,2.87,2.9,2.85,2.9,351.0,3.654968
2020-07-09 08:46:00,2.88,2.88,2.82,2.82,144.0,3.649221
2020-07-09 08:47:00,2.83,2.95,2.83,2.95,172.0,3.6429480000000005
2020-07-09 08:48:00,3.0,3.01,2.95,2.97,35.0,3.641806
2020-07-09 08:49:00,2.97,2.99,2.93,2.95,90.0,3.638953
2020-07-09 08:50:00,2.94,2.94,2.93,2.94,19.0,3.6383129999999997
2020-07-09 08:51:00,2.93,2.97,2.93,2.94,22.0,3.637576
2020-07-09 08:52:00,2.93,2.93,2.89,2.91,12.0,3.6371559999999996
2020-07-09 08:54:00,3.05,3.11,3.04,3.09,186.0,3.63226
2020-07-09 08:55:00,3.09,3.11,3.02,3.11,280.0,3.624676
2020-07-09 08:56:00,3.1,3.1,3.05,3.09,395.0,3.614528
2020-07-09 08:57:00,3.08,3.1,3.05,3.09,238.0,3.6086970000000003
2020-07-09 08:58:00,3.1,3.13,3.07,3.07,209.0,3.6039800000000004
2020-07-09 08:59:00,3.06,3.11,3.05,3.11,40.0,3.6030599999999997
2020-07-09 09:00:00,3.1,3.18,3.07,3.17,139.0,3.6001260000000004
2020-07-09 09:01:00,3.19,3.2,3.14,3.15,85.0,3.598449
2020-07-09 09:02:00,3.15,3.31,3.15,3.31,351.0,3.5927879999999996
2020-07-09 09:03:00,3.27,3.35,3.27,3.33,848.0,3.583429
2020-07-09 09:04:00,3.35,3.36,3.32,3.36,22.0,3.58319
2020-07-09 09:05:00,3.35,3.37,3.32,3.37,183.0,3.5813940000000004
2020-07-09 09:06:00,3.4,3.45,3.39,3.4,533.0,3.5775989999999998
2020-07-09 09:07:00,3.41,3.44,3.4,3.44,125.0,3.576764
2020-07-09 09:08:00,3.44,3.44,3.37,3.37,50.0,3.57643
2020-07-09 09:09:00,3.36,3.39,3.36,3.38,146.0,3.575278
2020-07-09 09:10:00,3.4,3.49,3.4,3.45,241.0,3.5740199999999995
